locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
Santarém - Rua dos Barcos (Oeste e Vale do Tejo),Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",12,36,0.259293,39.230000000000004,-8.69,europe,6801.9
"Sveta-Ana (Lika-Senj County, Općina Perušić, Gornji Kosinj)",AkbariReichNature2026; OlaldeReichCell2023,3,"2,000-500 BP",6,15,0.259307,44.7066035,15.269391999999998,europe,4813.7
Midlum (Friesland),GretzingerSchiffelsNature2022,3,"2,000-500 BP",7,21,0.259388,53.184298000000005,5.444313999999999,europe,5862.4
"Ostrów Lednicki (Greater Poland Province, Gniezno County, Łubowo)",StolarekFiglerowiczGenomeBiol,3,"2,000-500 BP",13,29,0.259473,52.52999999999999,17.38,europe,5211.0
Cifer-Pac (Trnava),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",7,21,0.259474,48.305,17.518,europe,4857.4
"Himód-Káposztásföldek (Győr-Moson-Sopron County, Kapuvár)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",12,66,0.259514,47.520669,17.01452,europe,4833.0
"Altheim (Bayern, Niederbayern, Landshut-Landkreis)",VeeramahBurgerPNAS2018,3,"2,000-500 BP",4,6,0.259563,48.58,12.2,europe,5199.0
"Płońsk (Masovian Province, Płońsk County)",StolarekFiglerowiczGenomeBiol,3,"2,000-500 BP",17,14,0.259573,52.62,20.37,europe,5113.3
"Zeytinliada (Balikesir, Erdek)",LazaridisReichScience2022,3,"2,000-500 BP",5,10,0.259588,40.393668,27.788125,asia,3637.7
"Collegno (Piedmont, Turin)",AmorimVeeramahNatComm2018,3,"2,000-500 BP",24,253,0.259632,45.07919999999999,7.5783,europe,5414.0
"Qornet ed-Deir (Keserwan-Jbeil, Kesrouan)",HaberTyler-SmithAJHG2019,3,"2,000-500 BP",4,6,0.259657,34.0522,35.7758,asia,3082.7
Kopenhagen (Zealand Region),GretzingerSchiffelsNature2022,3,"2,000-500 BP",15,91,0.259678,55.67526799999999,12.568294000000002,europe,5679.9
Boyasky (Boyasky),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.259733,56.056664,54.02681,asia,5859.9
"Bodajk-Proletárföldek (Fejér County, Mór)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",7,21,0.259775,47.31911100000001,18.238091999999998,europe,4746.0
"Shуshakу (Forest-steppe, Left bank of Dnipro, Poltava)",SaagThomasSciAdv2025,3,"2,000-500 BP",7,21,0.259816,49.8562,33.9812,europe,4787.6
"Gulyukovo (Tatarstan Republic of, Menzelinsky District, Gulyukovo Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",7,21,0.259878,55.817299999999996,52.917399999999994,asia,5794.6
"Trogir (Split-Dalmatia County, Grad Trogir, Matije Gupca 15)",LazaridisReichScience2022,3,"2,000-500 BP",6,15,0.259922,43.530795000000005,16.260043999999997,europe,4703.9
"Szólád (Somogy County, Kaposvár)",AmorimVeeramahNatComm2018,3,"2,000-500 BP",37,591,0.259937,46.28333330000002,17.850000000000005,europe,4703.4
"Szakony-Kavicsbánya-unknown-site-2 (Győr-Moson-Sopron County, Sopron)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.260032,47.45028,16.80639,europe,4841.2
"Driffield Terrace (England, Yorkshire)",MartinianoBradleyNatComm2016,3,"2,000-500 BP",7,21,0.260044,53.958332999999996,-1.080278,europe,6287.7
Ahlgade 15-17 (Holbæk),BarrieWillerslevNature2024,3,"2,000-500 BP",23,207,0.260092,55.720000000000006,11.710000000000003,europe,5719.5
"Sigtuna, cemetery 1 (Nunnnan)",KrzewińskaGötherströmCurrBiol2018,3,"2,000-500 BP",4,6,0.260119,59.61731,17.72361,europe,5887.7
"Pesaro (Marche, Pesaro e Urbino)",RavasiniTrombettaGenomeBiol2024,3,"2,000-500 BP",15,8,0.260166,43.91250000000001,12.915500000000003,europe,4975.8
"Hinxton Quarry (England, South Cambridgeshire, East Anglia)",GretzingerSchiffelsNature2022; SchiffelsDurbinNatComm2016,3,"2,000-500 BP",5,10,0.260181,52.11480400000001,0.171711,europe,6137.1
"Kuibysheva 1 (Tian Shan, Central Steppe, Naryn Region, Naryn)",DamgaardWillerslevNature2018,3,"2,000-500 BP",11,55,0.260204,41.5013889,75.79472220000001,asia,6634.2
"Emona (Ljubljana, Gosposvetska Road)",AntonioPritchardeLife2024,3,"2,000-500 BP",7,21,0.260226,46.05689999999999,14.505799999999997,europe,4921.0
"Timacum-Minus-Slog (Zaječar District, Knjaževac Municipality, Ravna)",OlaldeReichCell2023,3,"2,000-500 BP",11,45,0.260254,43.645010000000006,22.264999999999997,europe,4254.1
Vor Frue Kirkegård (Aalborg),BarrieWillerslevNature2024,3,"2,000-500 BP",15,59,0.260277,57.049999999999976,9.919999999999998,europe,5902.7
"İznik-Basilica (Marmara, Bursa, İznik)",AkbariReichNature2026; LazaridisReichScience2022,3,"2,000-500 BP",9,36,0.260291,40.42,29.709999999999997,asia,3610.5
"Niemcza (Lower Silesian Province, Dzierżoniów County, Niemcza)",StolarekFiglerowiczGenomeBiol,3,"2,000-500 BP",20,70,0.260311,50.720000000000006,16.839999999999996,europe,5079.3
"West Heslerton (England, North Yorkshire, Vale of Pickering)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",48,1068,0.260485,54.170989,-0.6057389999999999,europe,6268.1
"Hvar-Radošević (Split-Dalmatia County, Grad Hvar)",ZagorcPinhasiArchaeolAnthropolSci2024,3,"2,000-500 BP",23,190,0.260552,43.171910000000004,16.44216,europe,4681.6
"Urbino Bivio C.M. (Marche, Pesaro e Urbino)",AntonioPritchardeLife2024,3,"2,000-500 BP",4,6,0.260561,43.729637,12.633725,europe,4995.0
"Hollow Banks (England, Scorton)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",5,10,0.260569,54.39549999999999,-1.614,europe,6338.1
"Ovilava (Upper Austria, Wels)",AntonioPritchardeLife2024,3,"2,000-500 BP",4,6,0.260701,48.14997765,14.03374952,europe,5057.6
"Timacum-Minus-Kuline (Zaječar District, Knjaževac Municipality, Ravna)",OlaldeReichCell2023,3,"2,000-500 BP",6,15,0.260788,43.645,22.265,europe,4254.1
"Masłomęcz (Lublin Province, Hrubieszów County, Hrubieszów)",StolarekFiglerowiczGenomeBiol,3,"2,000-500 BP",17,40,0.26085,50.72,23.89,europe,4824.9
"Alattyán-Tulát (Jász-Nagykun-Szolnok County, Jászapáti)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",7,21,0.260889,47.506919999999994,20.123970000000003,europe,4655.2
"Klosterneuburg (Lower Austria, Pannonia Province, Tulln)",AntonioPritchardeLife2024,3,"2,000-500 BP",6,15,0.260925,48.3099,16.323800000000002,europe,4926.5
"Tarquinia (Lazio, Viterbo)",PosthKrauseSciAdv2021,3,"2,000-500 BP",7,21,0.26096,42.24997200000001,11.767892000000002,europe,5052.9
"Ląd (Greater Poland Province, Słupca County, Lądek)",StolarekFiglerowiczGenomeBiol,3,"2,000-500 BP",22,20,0.261009,52.21000000000001,17.889999999999997,europe,5161.9
"Sisak-Pogorelec (Sisak-Moslavina County, Grad Sisak)",OlaldeReichCell2023,3,"2,000-500 BP",7,21,0.261162,45.48370799999999,16.376082,europe,4762.6
"Kiskundorozsma-Kettőshatár-1 (Csongrád-Csanád County, Szeged)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.261188,46.38002,20.08944,europe,4571.0
"Tiszafüred-Majoros-halom (Borsod-Abaúj-Zemplén County, Mezőkövesd)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",6,15,0.261227,47.74269,20.75278,europe,4643.2
Oosterbeintum,McCollWillerslevBioRxiv2025,3,"2,000-500 BP",5,10,0.26123,53.336617000000004,5.871773,europe,5846.3
Kiskundorozsma (Kiskundorozsma),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,5,0.261246,46.064763,19.271612,europe,4599.0
"Erfurt (Thuringia, Erfurt, Ackerhof)",AkbariReichNature2026; WaldmanReichCell2022,3,"2,000-500 BP",33,347,0.26129,50.978877,11.027447,europe,5409.1
"İznik-Yenişehirkapı (Bursa, İznik)",LazaridisReichScience2022,3,"2,000-500 BP",5,10,0.26133,40.42001,29.71,asia,3610.5
"Samantaş (Aegean, Muğla, Yatağan)",LazaridisReichScience2022,3,"2,000-500 BP",7,21,0.261366,37.34002,28.039999999999996,asia,3306.7
"Viminacium-Pirivoj (Branicevo District, Požarevac Municipality, Kostolac)",AntonioPritchardeLife2024; OlaldeReichCell2023,3,"2,000-500 BP",25,150,0.261416,44.73353300000001,21.233453000000004,europe,4388.5
"Sigtuna, church 1 (St  Gertrud)",KrzewińskaGötherströmCurrBiol2018,3,"2,000-500 BP",9,28,0.261478,59.617314,17.72361,europe,5887.7
Ej-Jaouze Tombs (Mount Lebanon),AntonioPritchardeLife2024,3,"2,000-500 BP",4,6,0.261628,33.8522,35.8292,asia,3071.2
"L'Esquerda (Catalonia, Barcelona, Roda de Ter)",OlaldeReichScience2019,3,"2,000-500 BP",10,7,0.261631,41.981377,2.309824,europe,5833.2
Vindinge Vest I&II (Zealand/ Region Hovedstaden),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",5,9,0.261676,55.624,12.1303,europe,5693.8
"Casale del Dolce (Lazio, Frosinone)",AntonioPritchardScience2019,3,"2,000-500 BP",4,6,0.261689,41.684979,13.149861,europe,4939.2
"Tilbeşar Höyük (Southeast Turkey, Gaziantep, Oğuzeli)",LazaridisReichScience2022,3,"2,000-500 BP",7,19,0.261735,36.87,37.54,asia,3421.0
"Sükösd-Ságod (Bács-Kiskun County, Jánoshalma)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",6,15,0.261896,46.286,19.101920000000003,europe,4624.0
"Szeged-Makkoserdő (Csongrád-Csanád County, Hódmezővásárhely)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.261924,46.40256,20.27403,europe,4561.9
"Viminacium-Pécine (Braničevo District, Požarevac Municipality, Kostolac)",OlaldeReichCell2023,3,"2,000-500 BP",10,24,0.261989,44.73353199999999,21.233453,europe,4388.5
"Winterbourne Kingston (England, Dorset)",CassidyBradleyNature2025,3,"2,000-500 BP",34,537,0.26208,50.78,-2.2,europe,6253.0
"Ibrány-Esbóhalom (Szabolcs-Szatmár-Bereg County, Ibrány)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",8,28,0.262101,48.21647,21.81072,europe,4638.1
"Pons Saravi-Marxberg (Grand Est Region, Moselle Department, Sarrebourg Arrondissement)",AntonioPritchardeLife2024,3,"2,000-500 BP",10,45,0.262134,48.73270000000001,7.0526,europe,5551.5
"Beniamin (Shirak Province, Akhuryan Municipality)",AntonioPritchardeLife2024,3,"2,000-500 BP",11,55,0.262159,40.68849999999999,43.84929999999999,asia,4107.0
"Sidon (Liban-Sud, Saida)",HaberTyler-SmithAJHG2019,3,"2,000-500 BP",9,36,0.262161,33.560556,35.398056,asia,3019.9
"Crypta Balbi (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",7,21,0.262162,41.894776400000005,12.476265800000002,europe,4994.5
"Junmachanyilian (Xinjiang, Yili Region, Tekesi County)",KumarFuScience2022,3,"2,000-500 BP",4,5,0.262169,43.22001,81.84,asia,7137.2
"Sipar (Istria County, Umag Municipality, Zambratija)",AntonioPritchardeLife2024; OlaldeReichCell2023,3,"2,000-500 BP",7,21,0.262185,45.46729299999999,13.506564999999998,europe,4971.2
"Kecskemét-Mindszenti-dűlő-2 (Bács-Kiskun County, Kecskemét)",Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",8,28,0.262215,46.858919,19.718868,europe,4627.3
"Pusztataskony-Ledence-I (Jász-Nagykun-Szolnok County, Kunhegyes)",Gnecchi-RusconeHofmanováPNAS2025,3,"2,000-500 BP",4,6,0.262272,47.45925,20.51282,europe,4631.4
"Isola Sacra (Lazio, Rome)",AntonioPritchardScience2019; AntonioPritchardeLife2024,3,"2,000-500 BP",19,171,0.262289,41.74788209999999,12.259474899999999,europe,5012.9
"Venosa (Basilicata, Potenza)",PosthKrauseSciAdv2021,3,"2,000-500 BP",16,52,0.262307,40.968228,15.827097,europe,4719.6
"Dara (Mardin, Artuklu)",AkbariReichNature2026; LazaridisReichScience2022; RohlandReichGenomeRes2022,3,"2,000-500 BP",5,10,0.262309,37.177,40.952,asia,3663.9
"Zuevy-Klyuchi-2 (Udmurtia, Karakulinsky District, Zuyevy Klyuchi Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",10,45,0.262309,55.88205000000001,53.289958,asia,5815.1
"Miroiço (Lisbon, Cascais)",AntonioPritchardeLife2024,3,"2,000-500 BP",8,28,0.262318,38.7261,-9.3653,europe,6873.5
"Szeged-Fehértó-A (Csongrád-Csanád County, Szeged)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.262331,46.33625,20.12286,europe,4565.9
"Abasár Bolt-tető (Heves County, Gyöngyös District, Abasár Village)",VargaNeparáczkiiScience2024,3,"2,000-500 BP",19,171,0.262358,47.79600000000001,20.002999999999997,europe,4684.8
"Berel (East Kazakhstan Region, Katonkaragay District)",Gnecchi-RusconeHofmanováPNAS2025; Gnecchi-RusconeKrauseSciAdv2021,3,"2,000-500 BP",23,251,0.262364,49.335599999999985,86.350367,asia,7512.4
"Mamay-Gora (Steppe, Northern Black Sea Region, Zaporizhzhia)",SaagThomasSciAdv2025,3,"2,000-500 BP",8,28,0.26237,47.4328,34.2726,europe,4570.7
Madaras (Madaras-Halmok),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",11,41,0.262381,46.06476299999999,19.271612,europe,4599.0
"Tankeevka (Tatarstan Republic of, Spassky District, Tankeevka Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",7,21,0.262417,54.82128,49.11835000000001,asia,5560.3
"ANAS necropolis (Lazio, Rome, Acilia)",AntonioPritchardScience2019,3,"2,000-500 BP",8,28,0.262465,41.8336869,12.468561,europe,4995.3
"Trogir-Dragulin (Split-Dalmatia County, Grad Trogir)",AntonioPritchardeLife2024; OlaldeReichCell2023,3,"2,000-500 BP",7,21,0.262524,43.52498400000001,16.252825,europe,4704.3
"Sárrétudvari-Hízóföld (Hajdú-Bihar County, Püspökladány)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",10,45,0.262536,47.30525,21.21411,europe,4583.7
"Palazzo della Cancelleria (Lazio, Rome, Campo Marzio)",AntonioPritchardScience2019; AntonioPritchardeLife2024,3,"2,000-500 BP",11,55,0.262586,41.8964977,12.4718662,europe,4994.9
"Pompeii (Campania, Naples)",PilliMittnikCurrBiol2024; ScorranoMacciardiSciRep2022,3,"2,000-500 BP",6,8,0.262601,40.74722222,14.49861111,europe,4833.1
"Worth Matravers (England, Dorset)",FoodyEdwardsAntiquity2025; GretzingerSchiffelsNature2022; PattersonReichNature2021,3,"2,000-500 BP",20,49,0.262608,50.60009091999999,-2.0369505259999996,europe,6237.2
"Las Gobas (Northern Iberia, Castile and León, Burgos, Condado de Treviño, Laño)",Rodríguez-VarelaGötherströmSciAdv2024,3,"2,000-500 BP",30,325,0.262634,42.67511111,-2.627426422,europe,6228.9
"Szeged-Kundomb (Csongrád-Csanád County, Szeged)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.262832,46.22894,20.264,europe,4549.9
"El Castillón (Andalusia, Granada, Montefrío)",OlaldeReichScience2019,3,"2,000-500 BP",9,25,0.262878,37.324444,-4.005833,europe,6472.4
"Viminacium-Vise-Grobalja (Braničevo District, Požarevac Municipality, Kostolac)",OlaldeReichCell2023; VeeramahBurgerPNAS2018,3,"2,000-500 BP",11,36,0.262921,44.733538,21.233453,europe,4388.5
"Székkutas-Kápolnadűlő (Csongrád-Csanád County, Hódmezővásárhely)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.262929,46.56361,20.57267,europe,4557.1
"Villa Magna (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",14,91,0.263036,41.681830999999995,13.112605,europe,4942.3
"Homokmégy-Székes (Bács-Kiskun County, Kalocsa)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",9,36,0.263068,46.54157,19.128,europe,4639.5
"Vörs-Papkert-B (Zala County, Keszthely)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",9,36,0.263127,46.80031,17.3095,europe,4769.3
"Boğazköy-Ḫattuša (Çorum, Boğazkale)",KoptekinSomelCurrBiol2023,3,"2,000-500 BP",4,6,0.263137,40.021,34.613,asia,3607.5
"Sándorfalva-Eperjes-Unknown-Site-3 (Csongrád-Csanád County, Kistelek)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",7,21,0.263234,46.48593999999999,20.13222,europe,4576.2
"Mausoleo di Augusto (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",5,10,0.263264,41.9060311,12.4742324,europe,4994.7
"Zaragizh (Kabardino-Balkaria, Cherek District)",McCollWillerslevBioRxiv2025,3,"2,000-500 BP",6,15,0.26327,43.32,43.68,asia,4304.9
"Stratonikeia-West-Church (Muğla, Yatağan)",LazaridisReichScience2022,3,"2,000-500 BP",9,36,0.263307,37.313475,28.064714,asia,3303.2
"Trogir-Dobrić (Split-Dalmatia County, Općina Marina)",OlaldeReichCell2023,3,"2,000-500 BP",4,6,0.263377,43.51859,16.13651,europe,4713.3
Camp_du_Château (Bourgogne_Franche_Compt),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",7,20,0.263408,46.943107,5.855320999999999,europe,5582.1
"Via Paisiello (Necropoli Salaria) (Lazio, Metropolitan City of Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",6,15,0.263417,41.917993700000004,12.4912439,europe,4993.3
"Ulaangom (Uvs Province, Ulaangom District, Chandman Uul)",JeongWarinnerCell2020,3,"2,000-500 BP",4,6,0.263552,49.999824,92.033372,asia,7923.5
"Viale Rossini (Necropoli Salaria) (Lazio, Metropolitan City of Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",5,10,0.263561,41.9206851,12.4894765,europe,4993.4
"Hajdúnánás-Fürj-halom-dűlő-2-M3 / 40A (Hajdú-Bihar County, Hajdúnánás)",Gnecchi-RusconeHofmanováPNAS2025; Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",13,78,0.263676,47.85744699999999,21.357433000000007,europe,4625.0
"Marcellino & Pietro (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",6,15,0.263679,41.8891604,12.500704999999998,europe,4992.5
Carrer Sagunto 49 (Valencia),OlaldeReichScience2019,3,"2,000-500 BP",7,5,0.263679,39.469699999999996,-0.37740000000000007,europe,6102.9
"Nagytarcsa-Homokbánya (Pest County, Aszód)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.26369,47.61303,19.42633,europe,4700.5
"Nizhne-Khozyatovo (Bashkortostan, Chishminsky District, Nizhne-Khozyatovo Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",7,21,0.263867,54.45515999999999,55.418490000000006,asia,5791.6
"Centocelle (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",4,6,0.264121,41.844153,12.5490107,europe,4988.6
"Pla de l'Horta (Catalonia, Girona, Sarrià de Ter)",OlaldeReichScience2019,3,"2,000-500 BP",9,12,0.264125,42.01656,2.814897,europe,5791.3
"Monterotondo (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",5,10,0.264246,42.0659019,12.5866474,europe,4985.3
"Jeti-Oguz (Tian Shan, Central Steppe, Issyk-Kul Region)",DamgaardWillerslevNature2018,3,"2,000-500 BP",6,15,0.264336,42.156944,77.405556,asia,6771.2
"San Ercolano (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",5,10,0.264364,41.7552257,12.2948926,europe,5009.9
"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Gnecchi-RusconeKrauseSciAdv2021,3,"2,000-500 BP",7,19,0.2645,41.410000000000004,71.5,asia,6276.6
"Plaza Einstein (Andalusia, Granada)",OlaldeReichScience2019,3,"2,000-500 BP",4,5,0.264629,37.177501,-3.609167,europe,6444.3
"Sant Juilà de Ramis (Catalonia, Girona)",OlaldeReichScience2019,3,"2,000-500 BP",7,12,0.264979,42.0507,2.8670000000000004,europe,5786.6
"Konyrtobe (Turkistan Region, Keles District)",DamgaardWillerslevNature2018; Gnecchi-RusconeKrauseSciAdv2021,3,"2,000-500 BP",7,21,0.265077,41.415234,68.798064,asia,6053.2
"Szeged-Öthalom (Csongrád-Csanád County, Szeged)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",4,6,0.265381,46.265108,20.141199,europe,4559.7
"Roopkund (Indian Himalayan Region, Uttarakhand State)",HarneyRaiNatComm2019,3,"2,000-500 BP",23,210,0.265406,30.247204600000007,79.73739619999998,asia,7095.9
Loulé - Quinta da Boavista,Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",4,6,0.265656,37.14,-8.02,europe,6815.4
"Novinki (Samara Region, Volzhsky District, Novinki Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",5,10,0.265688,53.251,49.937,asia,5451.9
"Magyarhomorog-Kónyadomb (Hajdú-Bihar County, Berettyóújfalu)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",9,36,0.265711,47.07222,21.67994,europe,4541.3
"Kiskundorozsma-Daruhalom-dűlő (Csongrád-Csanád County, Szeged)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.265791,46.38,20.08944,europe,4571.0
"Oylum Höyük (Southeast Turkey, Kilis)",LazaridisReichScience2022,3,"2,000-500 BP",4,6,0.265795,36.69,37.17,asia,3384.5
"Brusyany (Samara Oblast, Stavropolsky District, Brusyany Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",7,21,0.265848,53.229989999999994,49.42000000000001,asia,5429.0
"Szegvár-Szőlőkalja (Csongrád-Csanád County, Szentes)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",6,15,0.265893,46.71645,20.316419999999997,europe,4583.0
"Püspökladány-Eperjesvölgy (Hajdú-Bihar County, Püspökladány)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",13,78,0.266042,47.368219999999994,21.120720000000002,europe,4593.6
"Necrópolis Centre de Visitants (Catalonia, Girona, Empúries)",OlaldeReichScience2019,3,"2,000-500 BP",7,7,0.266165,42.13330100000001,3.1083,europe,5766.0
"Pitvaros-Víztározó (Békés County, Mezőkovácsháza)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.266211,46.30439,20.85797,europe,4521.4
Karos-2 (Borsod-Abaúj-Zemplén County),MarótiTörökCurrBiol2022,3,"2,000-500 BP",7,21,0.26629,48.46036099999999,21.806389999999997,europe,4661.0
"Makó-Mikócsa-halom (Csongrád-Csanád County, Makó)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",7,21,0.266478,46.2167,20.516699999999997,europe,4534.3
"Uguumur-Uul (Selenge Province, Sant District)",JeongWarinnerCell2020,3,"2,000-500 BP",7,21,0.266595,49.248363999999995,105.37751200000001,asia,8887.0
"Barikot (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,3,"2,000-500 BP",4,6,0.266601,34.757006,72.362381,asia,6338.7
"Burkhan-Tolgoi (Arkhangai Province, Ögiinuur District, Tamiryn Ulaan Khoshuu)",JeongWarinnerCell2020,3,"2,000-500 BP",10,45,0.266683,47.799255,102.36124199999999,asia,8694.9
"Árkus-Homokbánya (Hajdú-Bihar County, Balmazújváros)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",17,136,0.266698,47.59417,21.05047,europe,4616.3
"Madaras-Téglavető (Bács-Kiskun County, Bácsalmás)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.2667,46.10494,19.38319,europe,4594.6
Tiszagyenda-Lakhatom (Northern Great Plain),Gnecchi-RusconeHofmanováPNAS2025,3,"2,000-500 BP",8,27,0.266852,47.384,20.508,europe,4625.5
"Orosháza-BónumTéglagyár (Békés County, Békéscsaba)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.266879,46.65006,20.71992,europe,4555.7
"Olon-Dov (Arkhangai Province, Khotont District)",JeongWarinnerCell2020,3,"2,000-500 BP",11,55,0.267078,47.11078,102.078841,asia,8686.2
"Hajdúnánás (Hajdú-Bihar County, Hajdúnánás)",Gnecchi-RusconeHofmanováNature2024,3,"2,000-500 BP",18,109,0.2674,47.841,21.423999999999996,europe,4620.6
"Algyő-258-kútkörzet (Csongrád-Csanád County, Hódmezővásárhely)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.267485,46.4775,20.34697,europe,4563.3
"Rákóczifalva-Bagi-földek (Jász-Nagykun-Szolnok Coiunty, Szolnok)",Gnecchi-RusconeHofmanováNature2024,3,"2,000-500 BP",334,49937,0.26759,47.07499999999999,20.226000000000003,europe,4615.6
"Szegvár-Oromdűlő (Csongrád-Csanád County, Szentes)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",9,36,0.268461,46.71644,20.31642,europe,4583.0
"Szarvas-Grexatéglagyár (Jász-Nagykun-Szolnok County, Mezőtúr)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",8,28,0.269034,46.97997,20.55983,europe,4590.3
"Verkhnii Saltiv (Forest-steppe, Siversky Donets basin, Kharkiv)",SaagThomasSciAdv2025,3,"2,000-500 BP",6,15,0.269996,50.1351,36.79919999999999,europe,4921.9
"Kunpeszér-Felsőpeszéri-út (Bács-Kiskun County, Kunszentmiklós)",Gnecchi-RusconeHofmanováNature2024; Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",29,374,0.270072,47.07749400000002,19.242592999999996,europe,4670.5
"Kulubnarti 21-R-2 (Nubia, Batn El Hajar, R Cemetery)",SirakReichNatComm2021,3,"2,000-500 BP",27,103,0.276194,21.070453000000004,30.664028000000002,africa,1555.4
"Kulubnarti 21-S-46 (Nubia, Batn El Hajar, S Cemetery)",SirakReichNatComm2021,3,"2,000-500 BP",39,524,0.277126,21.07045400000001,30.664027999999988,africa,1555.4
"Mtwapa (Coast Provincei, Kilifi County, Mtwapa Town)",BrielleKusimbaNature2023,3,"2,000-500 BP",27,37,0.283755,-3.9535000000000005,39.7565,africa,1453.5
